"id","station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","WindkmhDir","WindkmhGust","WindkmhInt"
529,8567,2014-05-04,16.2,23.2,9,"NW",28.8,6
532,8567,2014-05-04,16.2,23.2,9,"NW",28.8,6
533,8562,2014-05-04,21.9,28.2,16.1,"NE",NA,12
534,8551,2014-05-04,16.5,24.2,11.5,"NW",32.4,8.1
535,8554,2014-05-04,22.1,27.1,17.2,"E",32.4,14.3
536,8567,2014-05-04,16.2,23.2,9,"NW",28.8,6
537,8548,2014-05-04,18.9,26.4,12.7,"NNE",43.2,9.6
539,8570,2014-05-04,18.6,25.7,12.3,"NNE",32.4,13.1
540,8548,2014-05-04,18.9,26.4,12.7,"NNE",43.2,9.6
541,8570,2014-05-04,18.6,25.7,12.3,"NNE",32.4,13.1
543,8567,2014-05-04,16.2,23.2,9,"NW",28.8,6
544,8570,2014-05-04,18.6,25.7,12.3,"NNE",32.4,13.1
547,8567,2014-05-05,17.9,25.2,10.9,"W",18,3.8
549,8554,2014-05-05,21.2,26.7,17.6,"ESE",28.8,13.2
550,8554,2014-05-05,21.2,26.7,17.6,"ESE",28.8,13.2
552,8554,2014-05-05,21.2,26.7,17.6,"ESE",28.8,13.2
553,8561,2014-05-05,20.9,28.8,12.4,"WNW",21.6,9
554,8558,2014-05-05,20.8,29.7,11,NA,NA,NA
557,8567,2014-05-05,17.9,25.2,10.9,"W",18,3.8
558,8567,2014-05-05,17.9,25.2,10.9,"W",18,3.8
559,8567,2014-05-05,17.9,25.2,10.9,"W",18,3.8
560,8558,2014-05-05,20.8,29.7,11,NA,NA,NA
561,8567,2014-05-05,17.9,25.2,10.9,"W",18,3.8
563,8570,2014-05-05,21.1,27.6,13.3,"SSW",21.6,6.8
564,8567,2014-05-05,17.9,25.2,10.9,"W",18,3.8
565,8548,2014-05-05,19.5,28.1,10.4,"W",28.8,6.6
566,8567,2014-05-05,17.9,25.2,10.9,"W",18,3.8
567,8548,2014-05-05,19.5,28.1,10.4,"W",28.8,6.6
568,8541,2014-05-05,18.9,26.8,11.8,"WNW",25.2,7.4
569,8548,2014-05-05,19.5,28.1,10.4,"W",28.8,6.6
570,8567,2014-05-06,17.6,25.9,11.2,"WSW",32.4,6
573,8548,2014-05-06,15.4,24.3,10.4,"WNW",28.8,6.6
574,8554,2014-05-06,21.5,26.6,15.3,"ESE",28.8,10.2
575,8537,2014-05-06,NA,NA,NA,"SSW",NA,10.8
576,8567,2014-05-06,17.6,25.9,11.2,"WSW",32.4,6
578,8548,2014-05-06,15.4,24.3,10.4,"WNW",28.8,6.6
579,8548,2014-05-06,15.4,24.3,10.4,"WNW",28.8,6.6
580,8558,2014-05-07,19.4,28,11.9,NA,NA,NA
581,8562,2014-05-07,20.4,29.2,12.3,"NW",NA,11.7
583,8548,2014-05-07,16.4,23.4,12.3,"NW",32.4,9
584,8554,2014-05-07,21.3,24.7,16.5,"ESE",25.2,9.2
585,8548,2014-05-07,16.4,23.4,12.3,"NW",32.4,9
586,8567,2014-05-07,16.1,24.1,11.2,"W",25.2,7.4
587,8554,2014-05-07,21.3,24.7,16.5,"ESE",25.2,9.2
588,8561,2014-05-07,19.3,27.8,11.9,"NW",36,13.5
590,8548,2014-05-07,16.4,23.4,12.3,"NW",32.4,9
591,8554,2014-05-07,21.3,24.7,16.5,"ESE",25.2,9.2
592,8558,2014-05-07,19.4,28,11.9,NA,NA,NA
593,8567,2014-05-07,16.1,24.1,11.2,"W",25.2,7.4
594,8558,2014-05-07,19.4,28,11.9,NA,NA,NA
595,8548,2014-05-07,16.4,23.4,12.3,"NW",32.4,9
596,8554,2014-05-08,21.4,28.3,15.7,"W",28.8,12.9
597,8554,2014-05-08,21.4,28.3,15.7,"W",28.8,12.9
600,8548,2014-05-08,16.3,23.3,12.6,"NNW",36,10.4
601,8558,2014-05-08,18.1,26.1,11.5,NA,NA,NA
603,8570,2014-05-08,19.7,27.4,12.9,"WNW",28.8,8.7
604,8558,2014-05-08,18.1,26.1,11.5,NA,NA,NA
605,8570,2014-05-08,19.7,27.4,12.9,"WNW",28.8,8.7
606,8548,2014-05-08,16.3,23.3,12.6,"NNW",36,10.4
607,8562,2014-05-08,18.7,25.7,13,"NW",NA,14.7
610,8568,2014-05-09,NA,NA,NA,"WNW",NA,13.2
611,8567,2014-05-09,16.7,23.9,11.1,"W",32.4,6.6
613,8548,2014-05-09,15.8,21.8,12.9,"NNW",39.6,11.4
614,8551,2014-05-09,15.1,19.2,9.7,"NNW",46.8,7.2
615,8570,2014-05-09,20.7,28.8,14.3,"NW",32.4,9.5
617,8558,2014-05-09,18.3,27.4,11.4,NA,NA,NA
619,8548,2014-05-09,15.8,21.8,12.9,"NNW",39.6,11.4
620,8541,2014-05-09,16.1,20.7,13,"NNW",50.4,18.8
621,8548,2014-05-09,15.8,21.8,12.9,"NNW",39.6,11.4
622,8570,2014-05-09,20.7,28.8,14.3,"NW",32.4,9.5
623,8548,2014-05-10,17.1,24.6,13,"NW",36,9.5
624,8548,2014-05-10,17.1,24.6,13,"NW",36,9.5
625,8554,2014-05-10,21.1,23.5,16.4,"SSW",21.6,8.4
626,8570,2014-05-10,23.2,30.7,16.4,"WNW",28.8,8.3
627,8567,2014-05-10,18.6,26.9,11.3,"W",25.2,4.8
629,8567,2014-05-10,18.6,26.9,11.3,"W",25.2,4.8
630,8551,2014-05-10,16.4,21.4,12.4,"NW",39.6,8.6
631,8567,2014-05-10,18.6,26.9,11.3,"W",25.2,4.8
632,8561,2014-05-10,20,28.8,11.6,"NW",28.8,14.4
634,8551,2014-05-10,16.4,21.4,12.4,"NW",39.6,8.6
635,8567,2014-05-11,17.2,24.1,10.6,"W",32.4,8.9
636,8567,2014-05-11,17.2,24.1,10.6,"W",32.4,8.9
637,8567,2014-05-11,17.2,24.1,10.6,"W",32.4,8.9
638,8548,2014-05-11,16,22.8,13.2,"NW",28.8,10.4
639,8567,2014-05-11,17.2,24.1,10.6,"W",32.4,8.9
641,8551,2014-05-11,15.8,19.1,11.1,"NW",43.2,8.6
642,8558,2014-05-11,20.1,30.3,12.3,NA,NA,NA
643,8548,2014-05-11,16,22.8,13.2,"NW",28.8,10.4
646,8567,2014-05-11,17.2,24.1,10.6,"W",32.4,8.9
648,8567,2014-05-11,17.2,24.1,10.6,"W",32.4,8.9
649,8554,2014-05-11,22.9,25.2,18.7,"SSW",25.2,11
651,8548,2014-05-12,14.9,22.1,8.6,"NNW",32.4,7.8
652,8554,2014-05-12,23.8,30.4,17.1,"SSW",25.2,9.3
653,8537,2014-05-12,NA,NA,NA,NA,NA,NA
654,8570,2014-05-12,20.9,28.3,13.8,"WNW",32.4,6.5
657,8567,2014-05-12,16.1,23.5,9.2,"W",25.2,5
659,8561,2014-05-12,19.2,28.9,9,"NNW",43.2,18
661,8567,2014-05-12,16.1,23.5,9.2,"W",25.2,5
663,8567,2014-05-12,16.1,23.5,9.2,"W",25.2,5
664,8558,2014-05-12,18.8,28.7,9.3,NA,NA,NA
665,8558,2014-05-12,18.8,28.7,9.3,NA,NA,NA
666,8548,2014-05-12,14.9,22.1,8.6,"NNW",32.4,7.8
667,8558,2014-05-12,18.8,28.7,9.3,NA,NA,NA
668,8554,2014-05-12,23.8,30.4,17.1,"SSW",25.2,9.3
669,8562,2014-05-12,19.8,29.2,10,"NNW",NA,14
670,8548,2014-05-12,14.9,22.1,8.6,"NNW",32.4,7.8
671,8558,2014-05-12,18.8,28.7,9.3,NA,NA,NA
672,8558,2014-05-12,18.8,28.7,9.3,NA,NA,NA
673,8558,2014-05-12,18.8,28.7,9.3,NA,NA,NA
674,8548,2014-05-12,14.9,22.1,8.6,"NNW",32.4,7.8
675,8570,2014-05-12,20.9,28.3,13.8,"WNW",32.4,6.5
676,8567,2014-05-12,16.1,23.5,9.2,"W",25.2,5
678,8554,2014-05-13,23.2,26,18.3,"SW",36,8.3
679,8554,2014-05-13,23.2,26,18.3,"SW",36,8.3
680,8562,2014-05-13,20.2,30.5,10,"NW",NA,13.2
682,8570,2014-05-13,19.7,28.9,12.1,"NW",46.8,14.1
683,8541,2014-05-13,16.8,22.6,11.3,"N",43.2,21.8
684,8567,2014-05-13,15.4,22.9,6.9,"NW",36,10.1
685,8554,2014-05-13,23.2,26,18.3,"SW",36,8.3
687,8554,2014-05-13,23.2,26,18.3,"SW",36,8.3
689,8548,2014-05-13,14.9,24.2,8.4,"NNW",36,9.3
690,8570,2014-05-13,19.7,28.9,12.1,"NW",46.8,14.1
691,8548,2014-05-13,14.9,24.2,8.4,"NNW",36,9.3
692,8551,2014-05-13,14.4,20,7.9,"NNW",46.8,9
693,8554,2014-05-13,23.2,26,18.3,"SW",36,8.3
694,8570,2014-05-13,19.7,28.9,12.1,"NW",46.8,14.1
695,8562,2014-05-13,20.2,30.5,10,"NW",NA,13.2
697,8558,2014-05-13,19.1,29.9,9.5,NA,NA,NA
699,8548,2014-05-13,14.9,24.2,8.4,"NNW",36,9.3
700,8548,2014-05-13,14.9,24.2,8.4,"NNW",36,9.3
702,8554,2014-05-13,23.2,26,18.3,"SW",36,8.3
703,8548,2014-05-13,14.9,24.2,8.4,"NNW",36,9.3
704,8570,2014-05-13,19.7,28.9,12.1,"NW",46.8,14.1
705,8548,2014-05-13,14.9,24.2,8.4,"NNW",36,9.3
708,8548,2014-05-14,18.3,26.4,9.3,"NE",46.8,13.5
709,8570,2014-05-14,19.3,27,11.5,"NNE",46.8,16.7
710,8570,2014-05-14,19.3,27,11.5,"NNE",46.8,16.7
712,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
713,8558,2014-05-14,20.6,29.7,10.8,NA,NA,NA
714,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
718,8561,2014-05-14,21.1,29.9,10.5,"N",NA,13.1
722,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
723,8568,2014-05-14,NA,NA,NA,"SE",NA,8.4
724,8570,2014-05-14,19.3,27,11.5,"NNE",46.8,16.7
728,8554,2014-05-14,22.4,26.5,18.9,"SW",25.2,10.5
729,8548,2014-05-14,18.3,26.4,9.3,"NE",46.8,13.5
730,8558,2014-05-14,20.6,29.7,10.8,NA,NA,NA
731,8551,2014-05-14,16.6,24.1,9.3,"WNW",36,10.8
733,8554,2014-05-14,22.4,26.5,18.9,"SW",25.2,10.5
734,8554,2014-05-14,22.4,26.5,18.9,"SW",25.2,10.5
736,8548,2014-05-14,18.3,26.4,9.3,"NE",46.8,13.5
737,8551,2014-05-14,16.6,24.1,9.3,"WNW",36,10.8
738,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
739,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
740,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
741,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
742,8558,2014-05-14,20.6,29.7,10.8,NA,NA,NA
744,8548,2014-05-14,18.3,26.4,9.3,"NE",46.8,13.5
746,8551,2014-05-14,16.6,24.1,9.3,"WNW",36,10.8
747,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
748,8558,2014-05-14,20.6,29.7,10.8,NA,NA,NA
749,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
750,8567,2014-05-14,15.2,22.9,7.6,"NNE",32.4,9
752,8567,2014-05-15,17.3,25.3,7.6,"WNW",25.2,7.1
753,8551,2014-05-15,20.1,29.6,12.9,"S",46.8,11.7
755,8570,2014-05-15,20.8,28.1,12,"ENE",46.8,12.6
756,8567,2014-05-15,17.3,25.3,7.6,"WNW",25.2,7.1
757,8570,2014-05-15,20.8,28.1,12,"ENE",46.8,12.6
758,8548,2014-05-15,22.5,30.1,14.6,"ENE",43.2,10.5
760,8548,2014-05-15,22.5,30.1,14.6,"ENE",43.2,10.5
761,8537,2014-05-15,NA,NA,NA,"NE",NA,10.8
762,8521,2014-05-15,18.6,23.3,14.5,"N",NA,9.9
764,8568,2014-05-15,NA,NA,NA,"SE",NA,12
766,8554,2014-05-15,22,25.8,18.8,"E",54,28.8
768,8567,2014-05-15,17.3,25.3,7.6,"WNW",25.2,7.1
769,8567,2014-05-15,17.3,25.3,7.6,"WNW",25.2,7.1
772,8567,2014-05-15,17.3,25.3,7.6,"WNW",25.2,7.1
773,8570,2014-05-15,20.8,28.1,12,"ENE",46.8,12.6
774,8558,2014-05-15,22.1,30.9,13,NA,NA,NA
775,8551,2014-05-15,20.1,29.6,12.9,"S",46.8,11.7
777,8570,2014-05-15,20.8,28.1,12,"ENE",46.8,12.6
779,8570,2014-05-15,20.8,28.1,12,"ENE",46.8,12.6
780,8567,2014-05-15,17.3,25.3,7.6,"WNW",25.2,7.1
781,8558,2014-05-15,22.1,30.9,13,NA,NA,NA
782,8558,2014-05-15,22.1,30.9,13,NA,NA,NA
786,8567,2014-05-16,19,26.8,11,"WNW",32.4,5.6
787,8558,2014-05-16,21.1,30.9,10.7,NA,NA,NA
789,8570,2014-05-16,22.6,29.4,15.4,"ENE",39.6,14.6
790,8558,2014-05-16,21.1,30.9,10.7,NA,NA,NA
792,8570,2014-05-16,22.6,29.4,15.4,"ENE",39.6,14.6
798,8567,2014-05-16,19,26.8,11,"WNW",32.4,5.6
799,8567,2014-05-16,19,26.8,11,"WNW",32.4,5.6
800,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
801,8554,2014-05-16,20.5,25,16.7,"E",50.4,17.3
802,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
803,8551,2014-05-16,21,30.8,12.1,"WSW",43.2,9
804,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
805,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
806,8554,2014-05-16,20.5,25,16.7,"E",50.4,17.3
807,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
808,8567,2014-05-16,19,26.8,11,"WNW",32.4,5.6
810,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
811,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
813,8554,2014-05-16,20.5,25,16.7,"E",50.4,17.3
814,8551,2014-05-16,21,30.8,12.1,"WSW",43.2,9
815,8558,2014-05-16,21.1,30.9,10.7,NA,NA,NA
818,8554,2014-05-16,20.5,25,16.7,"E",50.4,17.3
819,8554,2014-05-16,20.5,25,16.7,"E",50.4,17.3
820,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
821,8551,2014-05-16,21,30.8,12.1,"WSW",43.2,9
822,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
823,8568,2014-05-16,NA,NA,NA,"SE",NA,12
825,8570,2014-05-16,22.6,29.4,15.4,"ENE",39.6,14.6
827,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
828,8567,2014-05-16,19,26.8,11,"WNW",32.4,5.6
829,8531,2014-05-16,19.1,28.8,16.3,"NNE",43.2,18.9
830,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
831,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
833,8548,2014-05-16,22,30.5,15.6,"N",32.4,9.8
834,8567,2014-05-17,18.8,27.4,8,"NNW",36,8.6
835,8548,2014-05-17,20.5,29.2,13.6,"NE",64.8,12.8
836,8570,2014-05-17,21.7,28.1,12.6,"NE",39.6,14.7
837,8548,2014-05-17,20.5,29.2,13.6,"NE",64.8,12.8
838,8548,2014-05-17,20.5,29.2,13.6,"NE",64.8,12.8
843,8551,2014-05-17,20.8,29.3,13.1,"SSW",43.2,10.4
845,8558,2014-05-17,18,27.5,10.1,NA,NA,NA
846,8548,2014-05-17,20.5,29.2,13.6,"NE",64.8,12.8
848,8567,2014-05-17,18.8,27.4,8,"NNW",36,8.6
849,8561,2014-05-17,18.7,27.3,12.3,"WSW",25.2,11.7
850,8554,2014-05-17,20.3,23.7,17.2,"SE",28.8,9.9
851,8548,2014-05-17,20.5,29.2,13.6,"NE",64.8,12.8
854,8558,2014-05-17,18,27.5,10.1,NA,NA,NA
856,8567,2014-05-17,18.8,27.4,8,"NNW",36,8.6
859,8562,2014-05-17,19.9,27.2,15.1,"WSW",NA,14.9
860,8570,2014-05-17,21.7,28.1,12.6,"NE",39.6,14.7
861,8548,2014-05-17,20.5,29.2,13.6,"NE",64.8,12.8
864,8567,2014-05-17,18.8,27.4,8,"NNW",36,8.6
865,8558,2014-05-17,18,27.5,10.1,NA,NA,NA
866,8554,2014-05-17,20.3,23.7,17.2,"SE",28.8,9.9
867,8558,2014-05-17,18,27.5,10.1,NA,NA,NA
873,8570,2014-05-17,21.7,28.1,12.6,"NE",39.6,14.7
878,8558,2014-05-17,18,27.5,10.1,NA,NA,NA
880,8570,2014-05-17,21.7,28.1,12.6,"NE",39.6,14.7
881,8561,2014-05-17,18.7,27.3,12.3,"WSW",25.2,11.7
883,8551,2014-05-17,20.8,29.3,13.1,"SSW",43.2,10.4
884,8548,2014-05-17,20.5,29.2,13.6,"NE",64.8,12.8
886,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
892,8570,2014-05-18,20.4,27.6,12.7,"N",39.6,9.2
893,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
894,8562,2014-05-18,20.3,29.5,14.1,"WSW",NA,16.7
895,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
896,8554,2014-05-18,19.7,23.3,15.9,"SE",32.4,11.1
897,8551,2014-05-18,17.9,26.3,10.5,"NNW",36,9.9
899,8548,2014-05-18,19.4,28.4,10.7,"NNE",57.6,9.8
901,8561,2014-05-18,19.2,28.4,11.8,"W",43.2,15.3
902,8570,2014-05-18,20.4,27.6,12.7,"N",39.6,9.2
904,8570,2014-05-18,20.4,27.6,12.7,"N",39.6,9.2
905,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
907,8570,2014-05-18,20.4,27.6,12.7,"N",39.6,9.2
908,8570,2014-05-18,20.4,27.6,12.7,"N",39.6,9.2
909,8561,2014-05-18,19.2,28.4,11.8,"W",43.2,15.3
912,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
913,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
915,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
916,8570,2014-05-18,20.4,27.6,12.7,"N",39.6,9.2
918,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
919,8558,2014-05-18,18.9,28.8,11.4,NA,NA,NA
920,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
921,8548,2014-05-18,19.4,28.4,10.7,"NNE",57.6,9.8
923,8567,2014-05-18,18.3,26.5,9.9,"NNW",36,6.9
924,8567,2014-05-19,17,26.4,9.4,"WSW",36,8.3
926,8567,2014-05-19,17,26.4,9.4,"WSW",36,8.3
929,8558,2014-05-19,18.5,27.4,12,NA,NA,NA
930,8554,2014-05-19,19.6,23.4,16.2,"SE",32.4,11.1
931,8541,2014-05-19,17.4,21.7,14.1,"WSW",28.8,12.5
932,8562,2014-05-19,19.6,28.2,13.6,"WSW",NA,15
933,8561,2014-05-19,18.8,27,12,"WSW",36,15.8
934,8521,2014-05-19,17.8,20.3,15.3,"NNW",NA,12.6
935,8558,2014-05-19,18.5,27.4,12,NA,NA,NA
936,8548,2014-05-19,17.9,26.7,12.5,"W",28.8,8.3
938,8554,2014-05-20,17.9,21.6,14.6,"W",50.4,18.6
939,8554,2014-05-21,17.1,21.3,13.8,"SW",64.8,27.6
940,8554,2014-05-22,16.8,20.5,12.5,"WSW",54,27.3
941,8561,2014-05-22,12.8,18,8.7,"WSW",61.2,21.6
942,8537,2014-05-22,NA,NA,NA,"WSW",54,24
945,8554,2014-05-23,16.8,20.7,12.3,"W",39.6,17.6
946,8554,2014-05-23,16.8,20.7,12.3,"W",39.6,17.6
947,8562,2014-05-24,14.5,21,7.5,"NW",NA,13.5
948,8562,2014-05-24,14.5,21,7.5,"NW",NA,13.5
949,8558,2014-05-24,13.7,21.3,7.9,NA,NA,NA
951,8567,2014-05-24,9,13.5,3.4,"WNW",36,8.6
952,8558,2014-05-24,13.7,21.3,7.9,NA,NA,NA
953,8570,2014-05-24,12.8,19.4,6.5,"WNW",39.6,11.7
956,8558,2014-05-24,13.7,21.3,7.9,NA,NA,NA
957,8558,2014-05-24,13.7,21.3,7.9,NA,NA,NA
958,8554,2014-05-24,17.1,21.4,12.6,"WNW",39.6,16.7
959,8554,2014-05-25,17.1,22.7,12.3,"WNW",50.4,19.8
960,8567,2014-05-25,9.6,16,3.6,"W",28.8,5.9
961,8567,2014-05-25,9.6,16,3.6,"W",28.8,5.9
962,8558,2014-05-25,14.1,21.9,6,NA,NA,NA
963,8562,2014-05-25,14.1,21.2,7.5,"NW",NA,15.6
964,8548,2014-05-25,12.2,18.6,7.5,"NNW",36,9.9
965,8570,2014-05-26,12.4,19.2,6.4,"WNW",43.2,13.4
966,8551,2014-05-26,12,16.6,5.5,"WNW",36,8.6
967,8570,2014-05-26,12.4,19.2,6.4,"WNW",43.2,13.4
969,8562,2014-05-26,13.9,20.5,7,"NW",NA,17.4
970,8541,2014-05-26,14.5,18.2,11.5,"NNW",54,22.4
971,8554,2014-05-26,17.3,24,11.5,"NW",39.6,15.9
972,8554,2014-05-26,17.3,24,11.5,"NW",39.6,15.9
974,8570,2014-05-26,12.4,19.2,6.4,"WNW",43.2,13.4
975,8558,2014-05-26,13.4,20.2,7.3,NA,NA,NA
977,8558,2014-05-26,13.4,20.2,7.3,NA,NA,NA
978,8567,2014-05-27,11.5,19.3,5.2,"W",28.8,5.4
979,8554,2014-05-27,17.8,25.7,12.4,"NW",46.8,18.2
980,8558,2014-05-27,14.9,22.7,8,NA,NA,NA
981,8537,2014-05-27,NA,NA,NA,"NNW",32.4,18
982,8558,2014-05-27,14.9,22.7,8,NA,NA,NA
983,8562,2014-05-27,15.1,22.8,7.6,"NW",NA,15.2
984,8562,2014-05-27,15.1,22.8,7.6,"NW",NA,15.2
985,8537,2014-05-27,NA,NA,NA,"NNW",32.4,18
986,8551,2014-05-27,12.4,17.4,6.1,"NW",36,8.6
987,8561,2014-05-27,14.8,22.6,7,"NW",50.4,19.4
988,8570,2014-05-28,15.8,23.6,9.6,"W",39.6,15.2
989,8554,2014-05-28,18.3,23.3,13.7,"W",46.8,21
990,8558,2014-05-28,16.3,22.7,10.4,NA,NA,NA
991,8558,2014-05-28,16.3,22.7,10.4,NA,NA,NA
992,8551,2014-05-28,14.4,18.1,7.5,"W",32.4,8.6
993,8558,2014-05-28,16.3,22.7,10.4,NA,NA,NA
995,8562,2014-05-29,16.5,21.3,11.3,"WNW",NA,17.9
996,8561,2014-05-29,16.4,21.9,10.7,"WNW",43.2,19.4
997,8570,2014-05-29,14.7,20,10.1,"WNW",46.8,17.3
998,8567,2014-05-29,12.5,17.4,9,"W",28.8,8.3
999,8567,2014-05-29,12.5,17.4,9,"W",28.8,8.3
1001,8561,2014-05-30,18.2,23.9,11.5,"NW",43.2,19.8
1002,8562,2014-05-30,18.3,23.7,12.1,"NW",NA,17.1
1003,8551,2014-05-30,14.3,17.3,10,"WNW",28.8,4.1
1004,8558,2014-05-30,17.9,24.2,12.8,NA,NA,NA
1005,8561,2014-05-30,18.2,23.9,11.5,"NW",43.2,19.8
1006,8558,2014-05-30,17.9,24.2,12.8,NA,NA,NA
1009,8551,2014-05-30,14.3,17.3,10,"WNW",28.8,4.1
1010,8554,2014-05-30,20.8,28,15.6,"WNW",36,14.7
1011,8567,2014-05-30,13.2,17.3,9.9,"WSW",32.4,6.5
1012,8558,2014-05-31,17.7,26.2,11.6,NA,NA,NA
1013,8558,2014-05-31,17.7,26.2,11.6,NA,NA,NA
1014,8570,2014-05-31,18,25,11.3,"NW",28.8,10.1
1015,8567,2014-05-31,15.4,22.2,9.2,"NNW",28.8,8
1016,8570,2014-05-31,18,25,11.3,"NW",28.8,10.1
1018,8567,2014-05-31,15.4,22.2,9.2,"NNW",28.8,8
1019,8554,2014-05-31,20.5,28.5,15.9,"WNW",43.2,15.9
1020,8570,2014-05-31,18,25,11.3,"NW",28.8,10.1
1021,8558,2014-05-31,17.7,26.2,11.6,NA,NA,NA
1023,8521,2014-05-31,18.9,21.9,17.4,"NNE",46.8,23
1025,8570,2014-05-31,18,25,11.3,"NW",28.8,10.1
1026,8558,2014-05-31,17.7,26.2,11.6,NA,NA,NA
1027,8521,2014-06-01,18.1,20.8,16.3,"NNE",50.4,25.2
1028,8554,2014-06-01,24.3,31.5,16.8,"NNW",43.2,12.8
1029,8570,2014-06-01,18.4,24.8,12.2,"NNE",43.2,16.4
1030,8562,2014-06-01,20.9,28.3,11.6,"NNE",NA,14.6
1031,8554,2014-06-01,24.3,31.5,16.8,"NNW",43.2,12.8
1032,8554,2014-06-01,24.3,31.5,16.8,"NNW",43.2,12.8
1033,8562,2014-06-01,20.9,28.3,11.6,"NNE",NA,14.6
1034,8570,2014-06-01,18.4,24.8,12.2,"NNE",43.2,16.4
1035,8562,2014-06-01,20.9,28.3,11.6,"NNE",NA,14.6
1036,8570,2014-06-01,18.4,24.8,12.2,"NNE",43.2,16.4
1038,8554,2014-06-01,24.3,31.5,16.8,"NNW",43.2,12.8
1039,8551,2014-06-01,16.6,24.3,10.5,"NNW",36,9.5
1040,8541,2014-06-01,17.7,22.1,13.6,"NNW",54,22.5
1041,8561,2014-06-01,20.7,28.4,11.1,"NNE",50.4,19.4
1044,8567,2014-06-01,16.3,22.5,9.4,"NNW",32.4,8.1
1045,8548,2014-06-01,17.4,24.6,11.5,"NNE",43.2,11.9
1047,8562,2014-06-01,20.9,28.3,11.6,"NNE",NA,14.6
1048,8541,2014-06-02,18.9,25,12.6,"NNW",50.4,20.7
1049,8554,2014-06-02,20.8,24,17,"SSE",28.8,12
1050,8570,2014-06-02,20,26.4,13,"NNW",43.2,10.4
1051,8562,2014-06-02,21.4,28.3,13,"NNE",NA,13.4
1052,8561,2014-06-02,20.8,28.3,11.9,"N",43.2,16.7
1053,8568,2014-06-02,NA,NA,NA,"CAL",NA,0
1055,8548,2014-06-02,17.7,25.4,12.3,"NNW",36,10.2
1056,8561,2014-06-02,20.8,28.3,11.9,"N",43.2,16.7
1057,8554,2014-06-02,20.8,24,17,"SSE",28.8,12
1058,8554,2014-06-02,20.8,24,17,"SSE",28.8,12
1059,8567,2014-06-03,17.5,25.1,9.8,"W",32.4,5.6
1060,8537,2014-06-03,NA,NA,NA,"NNW",NA,18
1061,8558,2014-06-03,20.3,29.8,12.4,NA,NA,NA
1062,8561,2014-06-03,20.5,28.9,12.9,"NW",39.6,17.1
1063,8570,2014-06-03,21.2,28.2,13.5,"W",32.4,9.9
1064,8561,2014-06-03,20.5,28.9,12.9,"NW",39.6,17.1
1065,8562,2014-06-03,20.7,28.8,13.1,"NW",NA,15
1068,8541,2014-06-03,17.4,22.6,13.6,"NNW",39.6,14
1069,8562,2014-06-03,20.7,28.8,13.1,"NW",NA,15
1070,8562,2014-06-03,20.7,28.8,13.1,"NW",NA,15
1072,8567,2014-06-03,17.5,25.1,9.8,"W",32.4,5.6
1074,8548,2014-06-03,16.2,22.2,12.8,"NW",32.4,9.2
1075,8562,2014-06-03,20.7,28.8,13.1,"NW",NA,15
1077,8561,2014-06-03,20.5,28.9,12.9,"NW",39.6,17.1
1078,8567,2014-06-03,17.5,25.1,9.8,"W",32.4,5.6
1080,8551,2014-06-03,15.5,20,11.8,"NNW",43.2,10.4
1081,8562,2014-06-03,20.7,28.8,13.1,"NW",NA,15
1083,8551,2014-06-04,15.1,19.5,11.1,"NW",32.4,5.4
1084,8541,2014-06-04,16.4,19.8,14.5,"NNW",57.6,22.8
1085,8570,2014-06-04,19.6,28.3,11.9,"W",36,13.1
1087,8570,2014-06-04,19.6,28.3,11.9,"W",36,13.1
