"id","region","district","municipality","parish","lat","lon","origin","alert_date","alert_hour","extinction_date","firstInterv_date","village_area","vegetation_area","farming_area","village_veget_area","total_area","intentional_cause","temp","tempMax","windVelocity","windGust"
114,"Entre Douro e Minho","Viana do Castelo","Valença","União das freguesias de Gondomil e Safins","42.1647222222222",-8.15444444444445,"agric_burn",2014-03-12,19:36:00,2014-03-12,2014-03-12,0,1,0,1,0.05,0,13.1,22.8,7.7,28.8
115,"Beira Interior","Guarda","Pinhel","Gouveia","40.1552777777778",-7.16277777777778,"agric_burn",2014-03-12,20:12:00,2014-03-12,2014-03-12,0,1,0,1,0.01,0,14,19.8,10.7,28.8
116,"Entre Douro e Minho","Viana do Castelo","Caminha","Riba de Âncora","41.1655555555556",-8.16527777777778,"firepit",2014-03-12,20:58:00,2014-03-12,2014-03-12,0,1,0,1,0.01,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
117,"Trás-os-Montes","Vila Real","Boticas","Sapiãos","41.1586111111111",-7.15222222222222,"fire",2014-03-12,21:05:00,2014-03-12,2014-03-12,0,1,0,1,1,0,13,20.2,5.4,28.8
118,"Entre Douro e Minho","Viana do Castelo","Ponte de Lima","Beiral do Lima","41.1652777777778",-8.16638888888889,"fire",2014-03-13,01:36:00,2014-03-13,2014-03-13,0.444444444444444,0.555555555555556,0,1,9,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
119,"Entre Douro e Minho","Braga","Fafe","São Gens","41.1547222222222",-8.16083333333333,"fire",2014-03-13,01:57:00,2014-03-13,2014-03-13,0,1,0,1,2.5,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
120,"Trás-os-Montes","Vila Real","Vila Real","Vila Marim","41.1611111111111",-7.1575,"firepit",2014-03-13,03:00:00,2014-03-13,2014-03-13,0.8,0.2,0,1,0.1,0,12.6,20.2,2.4,18
121,"Beira Litoral","Viseu","Oliveira de Frades","São João da Serra","40.1647222222222",-8.16611111111111,"firepit",2014-03-13,08:30:00,2014-03-13,2014-03-13,0,1,0,1,0.3,1,14.5,22.3,5.9,25.2
122,"Algarve","Faro","Lagoa","Lagoa","37.1583333333333",-8.15805555555556,"agriculture",2014-03-13,11:01:00,2014-03-13,2014-03-13,0,0,1,0,0.0925,0,14.7,18.5,14,36
123,"Beira Interior","Guarda","Guarda","Vila Garcia","40.1572222222222",-7.15583333333333,"agric_burn",2014-03-13,13:00:00,2014-03-13,2014-03-13,0,1,0,1,0.5,0,13,19.1,8.1,28.8
124,"Beira Litoral","Viseu","Vouzela","Alcofra","40.1652777777778",-8.16222222222222,"fire",2014-03-13,13:29:00,2014-03-13,2014-03-13,0.230769230769231,0.769230769230769,0,1,1.3,0,14.5,22.3,5.9,25.2
125,"Trás-os-Montes","Vila Real","Valpaços","Carrazedo de Montenegro e Curros","41.1558333333333",-7.15861111111111,"firepit",2014-03-13,13:45:00,2014-03-13,2014-03-13,0,1,0,1,0.5,0,12.6,20.2,2.4,18
126,"Beira Litoral","Viseu","Vouzela","São Miguel do Mato","40.1552777777778",-8.15444444444445,"firepit",2014-03-13,14:29:00,2014-03-13,2014-03-13,0,1,0,1,1e-04,0,14.5,22.3,5.9,25.2
127,"Entre Douro e Minho","Viana do Castelo","Ponte de Lima","Poiares","41.1658333333333",-8.15583333333333,"fire",2014-03-13,15:04:00,2014-03-13,2014-03-13,1,0,0,1,1,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
128,"Beira Interior","Guarda","Sabugal","Aldeia do Bispo","40.165",-6.16111111111111,"agric_burn",2014-03-13,15:55:00,2014-03-13,2014-03-13,0,1,0,1,1,0,13,19.1,8.1,28.8
129,"Entre Douro e Minho","Braga","Barcelos","Moure","41.165",-8.15111111111111,"fire",2014-03-13,16:01:00,2014-03-13,2014-03-13,1,0,0,1,22.7,0,12.6,20.2,2.4,18
130,"Beira Litoral","Coimbra","Arganil","Sarzedo","40.1530555555556",-7.16027777777778,"agriculture",2014-03-13,17:16:00,2014-03-13,2014-03-13,0,0,1,0,0.03,0,13,19.1,8.1,28.8
131,"Alentejo","Beja","Serpa","Brinches","38.1577777777778",-7.15055555555556,"agriculture",2014-03-13,19:06:00,2014-03-13,2014-03-13,0,0,1,0,0.02,0,14.2,20.7,9.6,41.0200520833333
132,"Trás-os-Montes","Vila Real","Vila Pouca de Aguiar","Bornes de Aguiar","41.1627777777778",-7.15805555555556,"firepit",2014-03-13,19:27:00,2014-03-13,2014-03-13,0,1,0,1,0.1,1,12.6,20.2,2.4,18
133,"Trás-os-Montes","Viseu","Penedono","Penela da Beira","41.1594444444444",-7.15416666666667,"firepit",2014-03-13,19:27:00,2014-03-13,2014-03-13,0,1,0,1,0.01,0,12.6,20.2,2.4,18
134,"Beira Litoral","Viseu","Tabuaço","União das freguesias de Paradela e Granjinha","41.1636111111111",-7.16166666666667,"firepit",2014-03-13,19:34:00,2014-03-13,2014-03-13,0,1,0,1,0.65,0,12.6,20.2,2.4,18
135,"Trás-os-Montes","Vila Real","Boticas","Alturas do Barroso e Cerdedo","41.1558333333333",-7.15361111111111,"fire",2014-03-13,20:10:00,2014-03-13,2014-03-13,0,1,0,1,2,0,12.6,20.2,2.4,18
136,"Entre Douro e Minho","Braga","Póvoa de Lanhoso","Fonte Arcada","41.165",-8.16638888888889,"firepit",2014-03-13,22:05:00,2014-03-13,2014-03-13,0,1,0,1,0.02,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
137,"Trás-os-Montes","Viseu","Tarouca","Várzea da Serra","40.1633333333333",-7.16055555555556,"agric_burn",2014-03-13,23:00:00,2014-03-14,2014-03-13,0,1,0,1,0.001,0,13,19.1,8.1,28.8
138,"Beira Interior","Castelo Branco","Covilhã","União das freguesias de Teixoso e Sarzedo","40.1583333333333",-7.15166666666667,"firepit",2014-03-14,11:34:00,2014-03-14,2014-03-14,0,1,0,1,0.01,0,11.5,17.1,7.2,28.8
139,"Entre Douro e Minho","Braga","Guimarães","São Martinho (Candoso)","41.1541666666667",-8.1525,"fire",2014-03-14,11:42:00,2014-03-14,2014-03-14,1,0,0,1,2,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
140,"Beira Litoral","Coimbra","Soure","Soure","40.15",-8.15333333333333,"firepit",2014-03-14,14:00:00,2014-03-14,2014-03-14,0,1,0,1,0.03,0,12.5,19.8,5.6,25.2
141,"Beira Litoral","Aveiro","Aveiro","Requeixo, Nossa Senhora de Fátima e Nariz","40.1533333333333",-8.1625,"firepit",2014-03-14,14:30:00,2014-03-14,2014-03-14,1,0,0,1,0.1905,1,12.5,19.8,5.6,25.2
142,"Trás-os-Montes","Vila Real","Montalegre","União das freguesias de Viade de Baixo e Fervidelas","41.1616666666667",-7.16305555555556,"firepit",2014-03-14,14:39:00,2014-03-14,2014-03-14,0,1,0,1,0.1,0,12,19.6,3.3,18
143,"Beira Litoral","Leiria","Alvaiázere","Almoster","39.1544444444444",-8.16472222222222,"firepit",2014-03-14,14:45:00,2014-03-14,2014-03-14,1,0,0,1,0.2,0,12.3,20.1,9.8279843444227,33.9494645247657
144,"Beira Interior","Guarda","Guarda","Gonçalo","40.1580555555556",-7.15944444444444,"agric_burn",2014-03-14,14:57:00,2014-03-14,2014-03-14,0,1,0,1,0.3,0,11.5,17.1,7.2,28.8
145,"Entre Douro e Minho","Braga","Braga","Espinho","41.1630555555556",-8.15138888888889,"firepit",2014-03-14,15:03:00,2014-03-14,2014-03-14,0,1,0,1,0.1,0,12,19.6,3.3,18
146,"Beira Litoral","Aveiro","Mealhada","Casal Comba","40.1516666666667",-8.15583333333333,"firepit",2014-03-14,15:32:00,2014-03-14,2014-03-14,0.696969696969697,0.303030303030303,0,1,0.66,0,12.5,19.8,5.6,25.2
147,"Beira Litoral","Coimbra","Soure","União das freguesias de Degracias e Pombalinho","40.1575",-8.155,"firepit",2014-03-14,15:59:00,2014-03-14,2014-03-14,0,1,0,1,0.04,1,12.5,19.8,5.6,25.2
148,"Beira Litoral","Viseu","Armamar","União das freguesias de São Romão e Santiago","41.1611111111111",-7.15638888888889,"firepit",2014-03-14,16:48:00,2014-03-14,2014-03-14,0,1,0,1,0.01,0,12,19.6,3.3,18
149,"Trás-os-Montes","Vila Real","Santa Marta de Penaguião","Fontes","41.1613888888889",-7.1525,"firepit",2014-03-14,17:17:00,2014-03-14,2014-03-14,0,1,0,1,0.02,0,12,19.6,3.3,18
150,"Algarve","Faro","Monchique","Monchique","37.1569444444444",-8.16333333333333,"firepit",2014-03-14,18:25:00,2014-03-14,2014-03-14,0,1,0,1,0.1,0,14.2,17.2,8.7,21.6
151,"Entre Douro e Minho","Viana do Castelo","Valença","Ganfei (São Salvador)","42.1583333333333",-8.15833333333333,"fire",2014-03-14,18:36:00,2014-03-14,2014-03-14,0.275,0.725,0,1,4,0,11.3,17,5.9,21.6
152,"Beira Interior","Guarda","Guarda","Corujeira","40.1619444444444",-7.16194444444444,"agric_burn",2014-03-14,19:17:00,2014-03-14,2014-03-14,0,1,0,1,0.05,0,11.5,17.1,7.2,28.8
153,"Trás-os-Montes","Vila Real","Mondim de Basto","União das freguesias de Ermelo e Pardelhas","41.1588888888889",-7.15361111111111,"fire",2014-03-14,20:02:00,2014-03-15,2014-03-14,0,1,0,1,3,0,12,19.6,3.3,18
154,"Trás-os-Montes","Bragança","Vinhais","Ervedosa","41.15",-7.15555555555556,"firepit",2014-03-14,20:38:00,2014-03-14,2014-03-14,0,1,0,1,0.24,0,12,19.6,3.3,18
155,"Entre Douro e Minho","Viana do Castelo","Ponte da Barca","União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães","41.1638888888889",-8.16444444444445,"firepit",2014-03-14,21:28:00,2014-03-14,2014-03-14,0,1,0,1,0.02,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
156,"Beira Litoral","Coimbra","Arganil","Sarzedo","40.1586111111111",-8.15083333333333,"firepit",2014-03-15,00:27:00,2014-03-15,2014-03-15,1,0,0,1,0.01,0,11.9,19.1,5.4,28.8
157,"Ribatejo e Oeste","Santarém","Coruche","Couço","38.1591666666667",-8.15111111111111,"agriculture",2014-03-15,11:21:00,2014-03-15,2014-03-15,0.122940742562085,0,0.877059257437915,0.122940742562085,0.4067,0,12.4,19.2,9,21.6
158,"Trás-os-Montes","Vila Real","Chaves","Anelhe","41.1572222222222",-7.16638888888889,"fire",2014-03-15,12:08:00,2014-03-15,2014-03-15,1,0,0,1,1,0,11,18.1,5,25.2
159,"Ribatejo e Oeste","Santarém","Alcanena","União das freguesias de Malhou, Louriceira e Espinheiro","39.1525",-8.15527777777778,"firepit",2014-03-15,12:21:00,2014-03-15,2014-03-15,0,1,0,1,0.0348,0,11.6,19.1,15.3323232323232,39.4609442060086
160,"Beira Litoral","Viseu","Mangualde","Alcafache","40.1513888888889",-7.15166666666667,"firepit",2014-03-15,12:42:00,2014-03-15,2014-03-15,0,1,0,1,0.01,0,12,18.4,6,18
161,"Trás-os-Montes","Bragança","Mirandela","Caravelas","41.1522222222222",-7.15277777777778,"fire",2014-03-15,12:50:00,2014-03-15,2014-03-15,0,1,0,1,3.75,0,11,18.1,5,25.2
162,"Trás-os-Montes","Vila Real","Montalegre","União das freguesias de Vilar de Perdizes e Meixide","41.1555555555556",-7.16305555555556,"fire",2014-03-15,13:16:00,2014-03-15,2014-03-15,0,1,0,1,3,0,11,18.1,5,25.2
163,"Ribatejo e Oeste","Santarém","Salvaterra de Magos","União das freguesias de Salvaterra de Magos e Foros de Salvaterra","39.1538888888889",-8.165,"agriculture",2014-03-15,13:26:00,2014-03-15,2014-03-15,0,0,1,0,0.2708,0,11.6,19.1,15.3323232323232,39.4609442060086
164,"Entre Douro e Minho","Braga","Guimarães","União das freguesias de Briteiros Santo Estêvão e Donim","41.1647222222222",-8.16611111111111,"fire",2014-03-15,13:32:00,2014-03-15,2014-03-15,0.333333333333333,0.666666666666667,0,1,6,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
165,"Beira Interior","Guarda","Sabugal","Alfaiates","40.1591666666667",-6.16388888888889,"agric_burn",2014-03-15,13:44:00,2014-03-15,2014-03-15,0,0,1,0,0.01,0,12,18.4,6,18
166,"Trás-os-Montes","Vila Real","Ribeira de Pena","União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega","41.1547222222222",-7.16555555555556,"fire",2014-03-15,13:55:00,2014-03-15,2014-03-15,0.5,0.5,0,1,2,0,11,18.1,5,25.2
167,"Entre Douro e Minho","Braga","Celorico de Basto","Vale de Bouro","41.1558333333333",-8.15222222222222,"firepit",2014-03-15,14:40:00,2014-03-15,2014-03-15,0,1,0,1,0.5,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
168,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Soajo","41.1522222222222",-8.15305555555556,"fire",2014-03-15,14:54:00,2014-03-15,2014-03-15,0,1,0,1,1,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
169,"Algarve","Faro","Loulé","Ameixial","37.1522222222222",-7.15027777777778,"firepit",2014-03-15,14:56:00,2014-03-15,2014-03-15,0,1,0,1,0.815,0,14.4,17.6,11.7,25.2
170,"Trás-os-Montes","Bragança","Carrazeda de Ansiães","União das freguesias de Amedo e Zedes","41.16",-7.1575,"firepit",2014-03-15,15:01:00,2014-03-15,2014-03-15,0,1,0,1,0.0054,0,11,18.1,5,25.2
171,"Beira Interior","Guarda","Fornos de Algodres","Figueiró da Granja","40.1525",-7.16638888888889,"firepit",2014-03-15,15:12:00,2014-03-15,2014-03-15,0,1,0,1,0.005,0,12,18.4,6,18
172,"Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Mujães","41.1516666666667",-8.16583333333333,"firepit",2014-03-15,15:23:00,2014-03-15,2014-03-15,1,0,0,1,0.4,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
173,"Lisboa e Vale do Tejo","Lisboa","Mafra","União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés","39.1552777777778",-9.15111111111111,"agric_burn",2014-03-15,15:28:00,2014-03-15,2014-03-15,0,1,0,1,0.1,0,18.8326530612245,24.7244897959184,10.8,38.5
174,"Entre Douro e Minho","Viana do Castelo","Ponte de Lima","Arcos","41.1577777777778",-8.16472222222222,"fire",2014-03-15,15:31:00,2014-03-15,2014-03-15,1,0,0,1,1,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
175,"Beira Litoral","Viseu","Tondela","Molelos","40.1622222222222",-8.16555555555556,"firepit",2014-03-15,16:26:00,2014-03-15,2014-03-15,0.25,0.75,0,1,0.02,0,11.9,19.1,5.4,28.8
176,"Entre Douro e Minho","Viana do Castelo","Ponte da Barca","Lindoso","41.1516666666667",-8.15833333333333,"agric_burn",2014-03-15,16:26:00,2014-03-15,2014-03-15,0.619047619047619,0.380952380952381,0,1,1.05,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
177,"Beira Interior","Guarda","Trancoso","Cótimos","40.16",-7.15694444444444,"fire",2014-03-15,16:29:00,2014-03-15,2014-03-15,0.285714285714286,0.714285714285714,0,1,7,0,12,18.4,6,18
178,"Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Outeiro","41.1608333333333",-8.15,"firepit",2014-03-15,17:02:00,2014-03-15,2014-03-15,0,1,0,1,0.15,0,11,18.1,5,25.2
179,"Entre Douro e Minho","Viana do Castelo","Valença","Cerdal","41.1611111111111",-8.16555555555556,"fire",2014-03-15,17:02:00,2014-03-15,2014-03-15,0.434782608695652,0.565217391304348,0,1,2.3,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
180,"Beira Litoral","Viseu","Oliveira de Frades","União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães","40.1652777777778",-8.15916666666667,"firepit",2014-03-15,18:45:00,2014-03-15,2014-03-15,0,1,0,1,1e-04,0,11.9,19.1,5.4,28.8
181,"Beira Interior","Guarda","Sabugal","Quadrazais","40.1525",-7.15027777777778,"agric_burn",2014-03-15,18:45:00,2014-03-15,2014-03-15,0,1,0,1,0.03,0,12,18.4,6,18
182,"Beira Interior","Guarda","Mêda","Ranhados","40.1605555555556",-7.16527777777778,"agriculture",2014-03-15,19:10:00,2014-03-15,2014-03-15,0,0,1,0,0.1,0,12,18.4,6,18
183,"Beira Litoral","Leiria","Figueiró dos Vinhos","Campelo","39.1516666666667",-8.16277777777778,"firepit",2014-03-15,19:12:00,2014-03-15,2014-03-15,0.5,0.5,0,1,0.6,0,11.6,19.1,9.8279843444227,33.9494645247657
184,"Beira Litoral","Viseu","Oliveira de Frades","União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães","40.1652777777778",-8.15916666666667,"firepit",2014-03-15,20:45:00,2014-03-15,2014-03-15,0,1,0,1,5e-04,1,11.9,19.1,5.4,28.8
185,"Beira Litoral","Viseu","Lamego","Lamego (Almacave e Sé)","41.1625",-7.15722222222222,"agric_burn",2014-03-15,21:12:00,2014-03-15,2014-03-15,0,1,0,1,0.1,0,11,18.1,5,25.2
186,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Soajo","41.1575",-8.15416666666667,"fire",2014-03-15,21:31:00,2014-03-16,2014-03-15,0,1,0,1,3,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
187,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Rio de Moinhos","41.1525",-8.15055555555556,"fire",2014-03-16,09:45:00,2014-03-16,2014-03-16,0.333333333333333,0.666666666666667,0,1,1.5,1,12.5,19.4,3,18
188,"Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Outeiro","41.1583333333333",-8.1625,"firepit",2014-03-16,09:53:00,2014-03-16,2014-03-16,0,1,0,1,0.444,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
189,"Beira Interior","Guarda","Trancoso","Fiães","40.1572222222222",-7.155,"fire",2014-03-16,10:37:00,2014-03-16,2014-03-16,0.0666666666666667,0.933333333333333,0,1,1.5,0,14.6,20.8,7.5,21.6
190,"Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Afife","41.1613888888889",-8.16,"fire",2014-03-16,10:38:00,2014-03-16,2014-03-16,0,1,0,1,15.94,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
191,"Trás-os-Montes","Vila Real","Montalegre","Salto","41.1533333333333",-7.15027777777778,"fire",2014-03-16,12:00:00,2014-03-16,2014-03-16,0.646464646464647,0.353535353535354,0,1,19.8,0,12.5,19.4,3,18
192,"Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Outeiro","41.1636111111111",-8.16444444444445,"fire",2014-03-16,12:02:00,2014-03-16,2014-03-16,0.746590508915899,0.253409491084101,0,1,374.836,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
193,"Ribatejo e Oeste","Santarém","Torres Novas","União das freguesias de Olaia e Paço","39.1655555555556",-8.15222222222222,"agriculture",2014-03-16,12:06:00,2014-03-16,2014-03-16,0,0,1,0,0.2215,1,13.6,21.7,15.3323232323232,39.4609442060086
194,"Entre Douro e Minho","Viana do Castelo","Paredes de Coura","Padornelo","41.1511111111111",-8.15611111111111,"firepit",2014-03-16,12:40:00,2014-03-16,2014-03-16,0,1,0,1,0.25,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
195,"Trás-os-Montes","Vila Real","Boticas","Beça","41.1533333333333",-7.15083333333333,"fire",2014-03-16,13:20:00,2014-03-16,2014-03-16,0.0625,0.9375,0,1,1.6,0,12.5,19.4,3,18
196,"Beira Litoral","Aveiro","Oliveira de Azeméis","União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz","40.1597222222222",-8.15777777777778,"firepit",2014-03-16,13:31:00,2014-03-16,2014-03-16,0,1,0,1,0.21,0,13.5,21.9,6.2,28.8
197,"Trás-os-Montes","Bragança","Freixo de Espada à Cinta","União das freguesias de Freixo de Espada à Cinta e Mazouco","41.1561111111111",-6.16277777777778,"fire",2014-03-16,13:43:00,2014-03-16,2014-03-16,0.0540074691180695,0.94599253088193,0,1,34.81,0,11.5,18,8.1,25.2
198,"Beira Litoral","Guarda","Aguiar da Beira","Pena Verde","40.1647222222222",-7.16138888888889,"firepit",2014-03-16,14:01:00,2014-03-16,2014-03-16,0.5,0.5,0,1,0.8,0,14.6,20.8,7.5,21.6
199,"Trás-os-Montes","Bragança","Freixo de Espada à Cinta","União das freguesias de Freixo de Espada à Cinta e Mazouco","41.1547222222222",-6.16527777777778,"fire",2014-03-16,14:07:00,2014-03-16,2014-03-16,0,1,0,1,3.15,0,11.5,18,8.1,25.2
200,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Gondoriz","41.1569444444444",-8.15722222222222,"fire",2014-03-16,15:43:00,2014-03-16,2014-03-16,0.5,0.5,0,1,2,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
201,"Trás-os-Montes","Bragança","Bragança","Zoio","41.1547222222222",-6.15944444444444,"firepit",2014-03-16,16:15:00,2014-03-16,2014-03-16,1,0,0,1,0.52,0,11.5,18,8.1,25.2
202,"Beira Litoral","Coimbra","Tábua","União das freguesias de Covas e Vila Nova de Oliveirinha","40.1594444444444",-7.16305555555556,"firepit",2014-03-16,17:01:00,2014-03-16,2014-03-16,0,1,0,1,0.05,0,14.6,20.8,7.5,21.6
203,"Entre Douro e Minho","Viana do Castelo","Melgaço","União das freguesias de Parada do Monte e Cubalhão","42.1563888888889",-8.16333333333333,"agric_burn",2014-03-16,17:05:00,2014-03-16,2014-03-16,0.35,0.65,0,1,1,0,11.5,18,8.1,25.2
204,"Trás-os-Montes","Vila Real","Boticas","Granja","41.1594444444444",-7.16444444444444,"firepit",2014-03-16,18:46:00,2014-03-16,2014-03-16,0,1,0,1,0.01,0,12.5,19.4,3,18
205,"Beira Litoral","Coimbra","Oliveira do Hospital","União das freguesias de Oliveira do Hospital e São Paio de Gramaços","40.1608333333333",-7.16222222222222,"firepit",2014-03-16,19:20:00,2014-03-16,2014-03-16,1,0,0,1,0.001,0,14.6,20.8,7.5,21.6
206,"Trás-os-Montes","Bragança","Freixo de Espada à Cinta","Mazouco","41.1636111111111",-6.16555555555556,"firepit",2014-03-16,19:30:00,2014-03-16,2014-03-16,0,1,0,1,0.02,0,11.5,18,8.1,25.2
207,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Soajo","41.1577777777778",-8.16277777777778,"firepit",2014-03-16,19:31:00,2014-03-16,2014-03-16,0,1,0,1,0.03,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
208,"Beira Litoral","Aveiro","Aveiro","Requeixo, Nossa Senhora de Fátima e Nariz","40.1566666666667",-8.16444444444445,"firepit",2014-03-16,19:39:00,2014-03-16,2014-03-16,1,0,0,1,0.0834,1,13.5,21.9,6.2,28.8
209,"Algarve","Faro","Monchique","Monchique","37.1591666666667",-8.15166666666667,"firepit",2014-03-16,20:19:00,2014-03-16,2014-03-16,0,1,0,1,0.009,0,15.4,20,10.8,25.2
210,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Cabana Maior","41.1533333333333",-8.16361111111111,"firepit",2014-03-16,20:22:00,2014-03-16,2014-03-16,0,1,0,1,0.45,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
211,"Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Afife","41.1583333333333",-8.1625,"fire",2014-03-16,20:27:00,2014-03-17,2014-03-16,0.282146677207831,0.717853322792169,0,1,21.503,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
212,"Entre Douro e Minho","Viana do Castelo","Ponte de Lima","Gondufe","41.1577777777778",-8.15333333333333,"firepit",2014-03-16,20:45:00,2014-03-16,2014-03-16,1,0,0,1,0.05,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
